"position_id","Word_Unique_ID","Text_ID","Word_Number","Word_Length","Word_POS","Word_In_Sentence_Number","OrthoMatchModel","POSMatchModel","LSA_Response_Match_Score","mean_log_ffd","n_fixations"
"18-44","QID970",18,44,7,"Noun",2,0.005666442,0.846156198,0.183902439,5.33079569304024,76
"18-45","QID971",18,45,3,"Verb",3,0.117537102,0.466572875,0.658780488,5.2112860793595,41
"18-46","QID972",18,46,6,"Adjective",4,0.005562402,0.061735335,0.226585366,5.36456162457302,76
"18-47","QID973",18,47,12,"Noun",5,0.141250686,0.943149909,0.451219512,5.32250408892226,80
"18-49","QID975",18,49,7,"Noun",7,0.005562402,0.32255493,0.13804878,5.4488851383586,76
"19-3","QID978",19,3,8,"Adjective",3,0.006249376,0.244529416,0.095526316,5.32384301184574,81
"19-4","QID979",19,4,8,"Noun",4,0.006249376,0.914458573,0.039473684,5.4410225118286,80
"19-5","QID980",19,5,10,"Noun",5,0.006249376,0.042100278,0.140789474,5.49970644623162,81
"19-6","QID981",19,6,4,"Verb",6,0.394631067,0.937848545,0.744210526,5.20919402016463,44
"19-7","QID982",19,7,7,"Verb",7,0.006249376,0.709931556,0.348157895,5.39593202914817,74
"19-9","QID984",19,9,10,"Verb",9,0.006249376,0.939278829,0.106842105,5.42362961165746,76
"19-10","QID985",19,10,2,"Adverb",10,0.005542693,0.119570976,0.687105263,5.25854377836438,24
"19-11","QID986",19,11,3,"Adverb",11,0.177639616,0.347753336,0.588421053,5.3787366449608,57
"19-12","QID987",19,12,5,"Verb",12,0.006249376,0.632426421,0.706052632,5.22153872852407,67
"19-13","QID988",19,13,6,"Verb",13,0.027299405,0.889301086,0.303947368,5.19018554180785,69
"19-14","QID989",19,14,5,"Adverb",14,0.027299405,0.167517974,0.513157895,5.35779771550436,70
"19-15","QID990",19,15,4,"Adjective",15,0.565914261,0.658279513,0.818157895,5.1058218582777,65
"19-16","QID991",19,16,9,"Noun",16,0.006249376,0.066466859,0.17,5.26383508707229,77
"19-17","QID992",19,17,4,"Adjective",17,0.027299405,0.193127806,0.257631579,5.4040686883792,70
"19-18","QID993",19,18,7,"Adjective",18,0.006249376,0.042100278,0.042894737,5.40639958997247,73
"19-19","QID994",19,19,6,"Noun",19,0.027299405,0.939278829,0.224473684,5.38809696075504,67
"19-20","QID995",19,20,7,"Verb",20,0.103769772,0.489831282,0.325263158,5.42094960180225,68
"19-21","QID996",19,21,2,"Adverb",21,0.051215611,0.218803432,0.749736842,5.274184343916,31
"19-22","QID997",19,22,6,"Adjective",22,0.006249376,0.042100278,0.204210526,5.41190066857865,77
"19-24","QID999",19,24,6,"Noun",24,0.006249376,0.939278829,0.552894737,5.52866013335232,66
"19-25","QID1000",19,25,3,"Verb",25,0.367971509,0.860441517,0.755675676,5.18148321538074,40
"19-26","QID1001",19,26,6,"Adjective",26,0.006249376,0.321912346,0.380263158,5.38200763655405,70
"19-28","QID1003",19,28,2,"Verb",28,0.126485696,0.838444636,0.516216216,5.20510515296926,42
"19-29","QID1004",19,29,4,"Adjective",29,0.006249376,0.347753336,0.359189189,5.06782412550223,52
"19-31","QID1006",19,31,9,"Noun",31,0.051215611,0.684115985,0.121052632,5.1419187347783,81
"19-32","QID1007",19,32,8,"Noun",1,0.006386529,0.145728201,0.127105263,5.43074552511302,81
"19-33","QID1008",19,33,6,"Verb",2,0.006249376,0.889301086,0.617368421,5.45912611830563,70
"19-34","QID1009",19,34,4,"Adverb",3,0.027299405,0.116598969,0.404210526,5.32541162512897,63
"19-35","QID1010",19,35,7,"Verb",4,0.101109831,0.939278829,0.319473684,5.30766149669727,68
"19-38","QID1013",19,38,9,"Noun",7,0.203343593,0.863940307,0.349210526,5.39237165144906,75
"19-41","QID1016",19,41,9,"Noun",10,0.006249376,0.838444636,0.092894737,5.28556124837256,68
"19-42","QID1017",19,42,4,"Verb",11,0.280746536,0.939278829,0.685526316,5.22867967282173,32
"19-43","QID1018",19,43,5,"Verb",12,0.006249376,0.985839505,0.350540541,5.26226928110249,71
"19-45","QID1020",19,45,5,"Noun",14,0.006249376,0.425357111,0.128421053,5.33222262566656,72
"19-46","QID1021",19,46,7,"Noun",15,0.462128787,0.632426421,0.668157895,5.04160372465336,75
"19-48","QID1023",19,48,6,"Noun",17,0.975248204,0.985839505,1,5.32119433407417,73
"19-50","QID1025",19,50,4,"Noun",19,0.358403196,0.373610008,0.533684211,5.46272768565068,65
"19-51","Q2688",19,51,11,"Noun",20,0.951306643,0.985839505,0.996578947,5.44453978534702,67
"20-2","QID1026",20,2,3,"Verb",2,0.006040694,0.42896371,0.390512821,5.17310775609012,65
"20-4","QID1028",20,4,4,"Verb",4,0.16897981,0.699570254,0.5905,5.22446898036728,65
"20-8","QID1032",20,8,4,"Verb",8,0.006053572,0.918400036,0.27804878,5.35150962941277,66
"20-9","QID1033",20,9,2,"Adverb",9,0.026733818,0.113615564,0.743414634,5.40681467407743,45
"20-10","QID1034",20,10,4,"Adverb",10,0.026743215,0.089099206,0.64902439,5.3063087060168,71
"20-13","QID1037",20,13,4,"Noun",13,0.051266582,0.914425823,0.304871795,5.26026029733656,51
"20-14","QID1038",20,14,6,"Verb",14,0.052602354,0.093666503,0.586052632,5.34122939659032,68
"20-15","QID1039",20,15,5,"Noun",15,0.051266582,0.296032907,0.39974359,5.23824591345547,64
"20-19","QID1043",20,19,3,"Verb",2,0.747223315,0.939204352,0.915526316,5.32785807117231,53
"20-21","QID1045",20,21,10,"Adjective",4,0.049976478,0.591182886,0.206153846,5.28142940288551,77
"20-22","QID1046",20,22,4,"Noun",5,0.049976478,0.964225743,0.233076923,5.34612771097394,68
"20-23","QID1047",20,23,9,"Verb",6,0.049976478,0.138379588,0.215384615,5.09432368973334,81
"20-25","QID1049",20,25,12,"Adjective",8,0.026665626,0.089057071,0.397435897,5.28817147299365,82
"20-26","QID1050",20,26,10,"Noun",9,0.049976478,0.964225743,0.136666667,5.31978959943684,79
"20-28","QID1052",20,28,3,"Noun",2,0.652650127,0.742287123,0.811025641,5.35042078711556,67
"20-29","QID1053",20,29,3,"Verb",3,0.026665626,0.041028664,0.741794872,5.30606524572556,58
"20-30","QID1054",20,30,4,"Adverb",4,0.049976478,0.465006801,0.592631579,5.32331559205002,63
"20-35","QID1059",20,35,7,"Adjective",3,0.07409439,0.313719505,0.353846154,5.30120391823689,78
"20-36","QID1060",20,36,4,"Noun",4,0.475676286,0.940672283,0.665641026,5.23217829203455,54
"20-38","QID1062",20,38,7,"Noun",6,0.051225931,0.838362538,0.564473684,5.2806405647647,77
"20-40","QID1064",20,40,5,"Noun",8,0.051225931,0.963370759,0.169210526,5.26839795974172,71
"20-41","QID1065",20,41,6,"Verb",9,0.051225931,0.88922184,0.477631579,5.35627532278347,68
"20-42","QID1066",20,42,3,"Adverb",10,0.051225931,0.658190312,0.835526316,5.17961141548999,45
"20-43","QID1067",20,43,5,"Noun",11,0.051225931,0.116497434,0.257105263,5.31551100508173,72
"20-44","QID1068",20,44,4,"Verb",12,0.126483478,0.528819481,0.626842105,5.26265129698277,57
"20-45","QID1069",20,45,5,"Verb",13,0.051225931,0.787107889,0.207368421,5.22800639199238,63
"20-47","QID1071",20,47,9,"Noun",15,0.051225931,0.554708405,0.257631579,5.37519633187692,79
"20-48","QID1072",20,48,3,"Verb",16,0.850192712,0.963370759,0.946578947,5.4753591848655,45
"20-49","QID1073",20,49,5,"Verb",17,0.051225931,0.88922184,0.318684211,5.29610553421604,56
"21-2","QID1074",21,2,4,"Noun",2,0.024255716,0.619671055,0.269047619,5.13638308307715,64
"21-4","QID1076",21,4,2,"Verb",4,0.559622385,0.966258172,0.864047619,5.36162482361152,24
"21-5","QID1077",21,5,9,"Verb",5,0.005202757,0.478938226,0.429268293,5.31092413772408,77
"21-7","QID1079",21,7,5,"Verb",7,0.005202757,0.966258172,0.190238095,5.28820023448433,69
"21-10","QID1082",21,10,9,"Noun",10,0.005202757,0.244701705,0.128809524,5.40010426127231,80
"21-12","QID1084",21,12,8,"Noun",12,0.024255716,0.038119136,0.319761905,5.37909696087322,78
"21-13","QID1085",21,13,8,"Adverb",13,0.005202757,0.198082195,0.15,5.40368637751081,79
"21-16","QID1088",21,16,7,"Noun",3,0.005202757,0.829896694,0.105641026,5.24036233297831,77
"21-17","QID1089",21,17,3,"Verb",4,0.583129935,0.643106888,0.902857143,5.04970283383525,54
"21-18","QID1090",21,18,5,"Adverb",5,0.184112316,0.22137369,0.611428571,5.23838389099674,67
"21-19","QID1091",21,19,8,"Adverb",6,0.005202757,0.017275315,0.360238095,5.3101852795418,74
"21-20","QID1092",21,20,7,"Adjective",7,0.005202757,0.806664644,0.169761905,5.26882656931498,78
"21-22","QID1094",21,22,3,"Noun",9,0.005202757,0.853064731,0.121463415,5.40882526751915,58
"21-25","QID1097",21,25,7,"Noun",12,0.046032619,0.876146501,0.252142857,5.35773579700975,74
"21-27","QID1099",21,27,6,"Adjective",14,0.024255716,0.06017598,0.144358974,5.37990310841624,67
"21-28","QID1100",21,28,7,"Noun",15,0.005202757,0.986615755,0.07047619,5.35250352195399,70
"21-31","QID1103",21,31,9,"Noun",18,0.005202757,0.921884826,0.146190476,5.32464810622493,71
"21-32","QID1104",21,32,9,"Noun",19,0.091388017,0.198082195,0.405714286,5.23127648781685,81
"21-33","QID1105",21,33,2,"Verb",20,0.66936167,0.849607496,0.916904762,5.02114918930758,38
"21-39","QID1111",21,39,12,"Adjective",26,0.005202757,0.017275315,0.105952381,5.34418255382978,81
"21-40","QID1112",21,40,7,"Noun",27,0.024255716,0.944362222,0.126666667,5.40604228288198,73
"21-41","QID1113",21,41,3,"Verb",28,0.559622385,0.666531903,0.885714286,5.2453473630122,30
"21-42","QID1114",21,42,7,"Verb",29,0.005294412,0.586556627,0.076097561,5.3825187514231,72
"21-44","QID1116",21,44,6,"Adjective",31,0.068543614,0.198082195,0.221666667,5.47128714067031,63
"21-45","QID1117",21,45,8,"Noun",32,0.160813534,0.966258172,0.287857143,5.40723430989538,64
"21-48","QID1120",21,48,4,"Adjective",35,0.024779086,0.418381825,0.267380952,5.20219799800986,56
"21-49","QID1121",21,49,8,"Noun",36,0.489086321,0.899106778,0.606666667,5.14647459219277,79
"22-2","QID1122",22,2,4,"Adjective",2,0.067671158,0.239225878,0.627209302,5.22525545336611,70
"22-3","QID1123",22,3,5,"Noun",3,0.005814182,0.037425151,0.111395349,5.25705648817209,66
"22-4","QID1124",22,4,4,"Verb",4,0.005814182,0.376397148,0.320930233,5.3377413715676,70
"22-9","QID1129",22,9,4,"Verb",2,0.024566509,0.967041467,0.769534884,5.3160883774123,60
"22-10","QID1130",22,10,4,"Adverb",3,0.284694281,0.370390813,0.595581395,5.23405152894849,59
"22-11","QID1131",22,11,10,"Noun",4,0.025680727,0.394438388,0.204186047,5.20329650836889,74
"22-12","QID1132",22,12,6,"Noun",5,0.069251171,0.944449748,0.357380952,5.24415063867482,70
"22-14","QID1134",22,14,2,"Adverb",7,0.045763348,0.216438487,0.736744186,5.27221794688031,51
"22-15","QID1135",22,15,4,"Adjective",8,0.045763348,0.125765315,0.361627907,5.34664827649663,65
"22-16","QID1136",22,16,3,"Verb",9,0.067671158,0.765614361,0.723255814,5.28789471930833,45
"22-18","QID1138",22,18,4,"Noun",11,0.045763348,0.967041467,0.158333333,5.19595828591456,50
"22-19","QID1139",22,19,4,"Verb",12,0.340344547,0.811137585,0.551860465,5.17866421114608,60
"22-22","QID1142",22,22,12,"Noun",15,0.005814182,0.83383245,0.290232558,5.02067872211881,81
"22-25","QID1145",22,25,4,"Verb",18,0.112359383,0.945651606,0.668372093,5.25572198485089,53
"22-26","QID1146",22,26,5,"Adverb",19,0.045763348,0.284881331,0.284418605,5.32865317392017,74
"22-27","QID1147",22,27,10,"Verb",20,0.045763348,0.811137585,0.351162791,5.29139721454197,81
"22-29","QID1149",22,29,7,"Noun",2,0.045763348,0.923693769,0.112325581,5.45402264061922,77
"22-30","QID1150",22,30,8,"Verb",3,0.045763348,0.83383245,0.491627907,5.36049603906524,76
"22-31","QID1151",22,31,6,"Adverb",4,0.045763348,0.262041972,0.337906977,5.36954809431655,70
"22-33","QID1153",22,33,4,"Adverb",6,0.067671158,0.148333646,0.595581395,5.21037970129565,55
"22-34","QID1154",22,34,8,"Verb",7,0.046788154,0.525943269,0.284047619,5.22650122238683,73
"22-36","QID1156",22,36,8,"Noun",9,0.04903054,0.986165381,0.090243902,5.18930148077594,80
"22-38","QID1158",22,38,6,"Verb",2,0.094158186,0.778302363,0.544146341,5.38307371053496,72
"22-42","QID1162",22,42,5,"Verb",6,0.049013859,0.478011847,0.2705,5.33551025786547,67
"22-44","QID1164",22,44,5,"Noun",8,0.006148653,0.846024032,0.11075,5.28894548965724,69
"22-48","QID1168",22,48,5,"Noun",12,0.126581929,0.812625293,0.261282051,5.36335136031674,54
"23-3","QID1170",23,3,7,"Noun",3,0.005176744,0.967146435,0.008837209,5.18726916562385,82
"23-4","QID1171",23,4,3,"Verb",4,0.067118521,0.765725229,0.553255814,5.33464568636147,57
"23-8","QID1175",23,8,6,"Noun",8,0.005176744,0.967146435,0.514651163,5.36077831137821,70
"23-9","QID1176",23,9,6,"Noun",9,0.005176744,0.445212154,0.14372093,5.32989547388017,74
"23-11","QID1178",23,11,7,"Noun",11,0.294385799,0.833945763,0.498837209,5.44783003579222,74
"23-12","QID1179",23,12,6,"Noun",12,0.890030655,0.945761264,0.937674419,5.2155372530646,60
"23-13","QID1180",23,13,6,"Verb",13,0.005176744,0.376470117,0.322790698,5.29264632446612,70
"23-15","QID1182",23,15,4,"Adjective",15,0.089442355,0.103339712,0.455348837,5.28809589885059,53
"23-16","QID1183",23,16,8,"Noun",16,0.546964667,0.811250319,0.697906977,5.21719016866909,70
"23-18","QID1185",23,18,6,"Noun",18,0.005176744,0.967146435,0.034186047,5.2127503910206,76
"23-19","QID1186",23,19,3,"Verb",19,0.005176744,0.49105909,0.672325581,5.38940289001202,46
"23-20","QID1187",23,20,5,"Verb",20,0.023832127,0.856578383,0.133255814,5.21240681786003,72
"23-21","QID1188",23,21,2,"Adverb",21,0.005176744,0.262099213,0.77372093,5.22750341424972,42
"23-22","QID1189",23,22,4,"Adverb",22,0.005176744,0.037446514,0.754651163,5.23650227260008,62
"23-25","QID1192",23,25,5,"Noun",25,0.13457542,0.788506695,0.42627907,5.20884190579567,68
"23-26","QID1193",23,26,3,"Verb",26,0.294385799,0.945761264,0.76452381,5.31403340311588,49
"23-27","QID1194",23,27,5,"Verb",27,0.005176744,0.923805661,0.141627907,5.3684330611438,70
"23-28","QID1195",23,28,10,"Adverb",28,0.005334701,0.226830522,0.25,5.37142902623412,81
"23-31","QID1198",23,31,10,"Adjective",31,0.005176744,0.148373765,0.221162791,5.33334425387838,75
"23-32","QID1199",23,32,9,"Noun",32,0.046108536,0.830088876,0.162790698,5.40238007960854,74
"23-33","QID1200",23,33,7,"Verb",33,0.005253412,0.128674097,0.295,5.36754900288405,71
"23-35","QID1202",23,35,4,"Adverb",35,0.005253412,0.01737511,0.252380952,5.33450283119576,55
"23-36","QID1203",23,36,7,"Adjective",36,0.068640851,0.899278854,0.191190476,5.1003263744734,76
"23-37","QID1204",23,37,6,"Noun",37,0.005253412,0.944531103,0.132619048,5.39599853335883,73
"23-39","QID1206",23,39,4,"Verb",39,0.005253412,0.876318778,0.358571429,5.34490167571458,67
"23-40","QID1207",23,40,4,"Adverb",40,0.091493248,0.572934642,0.574285714,5.31364069242586,57
"23-43","QID1210",23,43,6,"Adjective",43,0.005253412,0.105680273,0.10952381,5.34007507544849,74
"23-44","QID1211",23,44,7,"Adjective",44,0.024332842,0.151780351,0.111904762,5.35216585000453,67
"23-45","QID1212",23,45,7,"Noun",45,0.068640851,0.944531103,0.171666667,5.2902307826931,64
"23-46","QID1213",23,46,4,"Noun",46,0.024332842,0.713505693,0.190952381,5.50516813225682,60
"23-48","QID1215",23,48,9,"Noun",48,0.16093993,0.666696454,0.423809524,5.37661309825499,67
"24-2","QID1216",24,2,8,"Noun",2,0.025698948,0.986650251,0.524390244,5.29801157796547,79
"24-3","QID1217",24,3,4,"Verb",3,0.025698948,0.873593407,0.706,5.25261983469377,65
"24-5","QID1219",24,5,4,"Noun",5,0.006053099,0.32278267,0.0935,5.30651693165766,71
"24-7","QID1221",24,7,5,"Verb",7,0.070893466,0.943444744,0.435365854,5.3673505907781,67
"24-8","QID1222",24,8,6,"Noun",8,0.006053099,0.155642719,0.204390244,5.39313145435105,78
"24-9","QID1223",24,9,4,"Verb",9,0.141425305,0.610928339,0.434634146,5.27432018283434,57
"24-10","QID1224",24,10,9,"Adjective",10,0.025698948,0.466812501,0.144390244,5.27878279981974,77
"24-13","QID1227",24,13,9,"Noun",13,0.12066468,0.94219714,0.210512821,5.36151688982903,79
"24-14","QID1228",24,14,4,"Verb",14,0.332789934,0.706855655,0.536829268,5.3276011688789,53
"24-15","QID1229",24,15,6,"Adjective",15,0.070893466,0.778591885,0.206097561,5.19183931992047,76
"24-18","QID1232",24,18,5,"Verb",18,0.070893466,0.986650251,0.294634146,5.17880678672363,69
"24-19","QID1233",24,19,2,"Adverb",19,0.025698948,0.203198895,0.76675,5.05716107452425,41
"24-22","QID1236",24,22,4,"Verb",22,0.236829398,0.965853968,0.49,5.32877902125314,63
"24-24","QID1238",24,24,6,"Noun",24,0.189020858,0.965853968,0.272195122,5.20701383633793,49
"24-26","QID1240",24,26,4,"Adverb",2,0.189020858,0.227054859,0.597317073,5.24849891736761,68
"24-27","QID1241",24,27,4,"Verb",3,0.026239391,0.986373672,0.12275,5.27854250778227,69
"24-31","QID1245",24,31,3,"Adjective",7,0.006137048,0.183741849,0.20275,5.3581763270764,52
"24-32","QID1246",24,32,6,"Noun",8,0.049002527,0.846292172,0.15525,5.34076736100779,73
"24-35","QID1249",24,35,4,"Adjective",11,0.026239391,0.232590015,0.19175,5.26901687702904,60
"24-36","QID1250",24,36,5,"Adjective",12,0.026239391,0.625931649,0.104102564,5.05231275785027,56
"24-37","QID1251",24,37,5,"Noun",13,0.026239391,0.986373672,0.07525,5.30270821177524,65
"24-39","QID1253",24,39,9,"Adjective",15,0.050187675,0.238440975,0.267692308,5.18438317907249,73
"24-40","QID1254",24,40,10,"Noun",16,0.0743198,0.940729016,0.183055556,5.25790359155052,71
"24-41","QID1255",24,41,4,"Verb",17,0.24869613,0.742382633,0.40974359,5.40434788026896,48
"24-42","QID1256",24,42,6,"Noun",18,0.026851249,0.041165077,0.201025641,5.35449059007863,69
"24-43","QID1257",24,43,6,"Verb",19,0.24869613,0.867321098,0.653589744,5.30198525980359,62
"24-44","QID1258",24,44,6,"Adverb",20,0.050187675,0.113770361,0.408205128,5.31124464758861,68
"24-45","QID1259",24,45,7,"Verb",21,0.123560705,0.339037562,0.448461538,5.28978924252229,70
"24-47","QID1261",24,47,7,"Noun",23,0.551764923,0.892031907,0.619230769,5.39657134821497,68
"24-48","Q2689",24,48,5,"Noun",24,0.952586335,0.964274966,0.986153846,5.43666935629044,48
"25-2","QID1262",25,2,6,"Noun",2,0.0056426,0.735763657,0.201315789,5.16882928789481,78
"25-3","QID1263",25,3,4,"Noun",3,0.0056426,0.939344251,0.131315789,5.22334604737828,65
"25-4","QID1264",25,4,4,"Verb",4,0.669804292,0.963507632,0.798421053,5.16016135906959,63
"25-5","QID1265",25,5,4,"Adverb",5,0.0056426,0.270282217,0.492894737,5.27043082300748,62
"25-6","QID1266",25,6,10,"Verb",6,0.0056426,0.554821767,0.256052632,5.28268502720683,77
"25-7","QID1267",25,7,4,"Adverb",7,0.0056426,0.425362753,0.798684211,5.31343107684411,61
"25-8","QID1268",25,8,7,"Adjective",8,0.075587087,0.091352191,0.317894737,5.24662725914242,69
"25-10","QID1270",25,10,6,"Adverb",10,0.643886346,0.019038852,0.897105263,5.19515607790511,68
"25-11","QID1271",25,11,7,"Verb",11,0.075587087,0.141969417,0.31,5.30012734502711,68
"25-13","QID1273",25,13,9,"Noun",13,0.0056426,0.321905857,0.195789474,5.23191423712818,75
"25-15","QID1275",25,15,6,"Verb",15,0.306656551,0.98589878,0.506315789,5.1976640317796,70
"25-16","QID1276",25,16,7,"Adverb",16,0.0056426,0.47714271,0.515789474,5.24589743660517,74
"25-19","QID1279",25,19,5,"Noun",19,0.026655174,0.98589878,0.102105263,5.33674650600494,68
"25-20","QID1280",25,20,6,"Adverb",20,0.0056426,0.019038852,0.373421053,5.33545444031086,72
"25-21","QID1281",25,21,5,"Verb",21,0.050713293,0.939344251,0.125945946,5.35071830577433,67
"25-24","QID1284",25,24,3,"Adjective",24,0.052028183,0.356984831,0.225945946,5.22460527784843,48
"25-25","QID1285",25,25,13,"Noun",25,0.005760589,0.985606034,0.107837838,5.33478670456695,78
"25-26","QID1286",25,26,12,"Adverb",1,0.005867863,0.044158289,0.409444444,5.37661598936007,79
"25-27","QID1287",25,27,6,"Noun",2,0.005760589,0.043101835,0.240540541,5.30949987855127,73
"25-28","QID1288",25,28,4,"Noun",3,0.71423802,0.834266492,0.803513514,5.16521295788584,56
"25-29","QID1289",25,29,5,"Verb",4,0.208703351,0.985606034,0.535675676,5.12481976834358,66
"25-32","QID1292",25,32,5,"Noun",7,0.005760589,0.303933374,0.15027027,5.28065707802495,77
"25-33","QID1293",25,33,9,"Verb",8,0.005760589,0.985606034,0.110540541,5.31063387542458,78
"25-35","QID1295",25,35,8,"Noun",10,0.005760589,0.145687124,0.128918919,5.43413065086413,77
"25-36","QID1296",25,36,5,"Verb",11,0.005760589,0.886494126,0.710540541,5.26308152804065,55
"25-37","QID1297",25,37,2,"Verb",12,0.052028183,0.912329399,0.449459459,5.25977959421098,30
"25-39","QID1299",25,39,5,"Noun",14,0.027324912,0.675780426,0.31972973,5.32333629309943,66
"25-41","QID1301",25,41,7,"Noun",16,0.155901653,0.781632452,0.37,5.28302640913044,72
"25-44","QID1304",25,44,9,"Adjective",19,0.005760589,0.250983478,0.128378378,5.32882818140436,74
"25-46","QID1306",25,46,8,"Verb",21,0.005760589,0.145687124,0.358648649,5.31779804444931,81
"25-48","Q2690",25,48,7,"Noun",23,0.077570597,0.93781713,0.234054054,5.40573837693282,73
"26-2","QID1308",26,2,5,"Adjective",2,0.00563614,0.062008479,0.129285714,5.28190192279882,79
"26-3","QID1309",26,3,4,"Noun",3,0.00563614,0.98676937,0.138536585,5.398588993003,67
"26-4","QID1310",26,4,4,"Verb",4,0.025275876,0.56299192,0.559756098,5.26780741295987,68
"26-5","QID1311",26,5,2,"Verb",5,0.248888718,0.842648291,0.63825,5.2294202185418,49
"26-7","QID1313",26,7,4,"Verb",7,0.00563614,0.754815986,0.427560976,5.2774600973733,70
"26-8","QID1314",26,8,4,"Adjective",8,0.070679699,0.132050148,0.437804878,5.23867529174903,66
"26-10","QID1316",26,10,8,"Adjective",10,0.00563614,0.085117438,0.01902439,5.36844822805169,81
"26-11","QID1317",26,11,8,"Noun",11,0.00563614,0.965986578,0.028536585,5.45816276266044,78
"26-12","QID1318",26,12,4,"Verb",12,0.00563614,0.826344444,0.42804878,5.26994495506821,59
"26-14","QID1320",26,14,10,"Verb",14,0.00563614,0.611020561,0.18,5.32522185282238,81
"26-16","QID1322",26,16,8,"Verb",16,0.00563614,0.15571578,0.118292683,5.34747677747212,77
"26-19","QID1325",26,19,3,"Noun",19,0.047608904,0.897233475,0.110487805,5.24144558722342,69
"26-22","QID1328",26,22,4,"Noun",22,0.094087514,0.873716889,0.228780488,5.19066046481375,47
"26-24","QID1330",26,24,8,"Verb",24,0.00563614,0.965986578,0.348292683,5.31615317713249,79
"26-26","QID1332",26,26,9,"Adjective",26,0.005739552,0.503019798,0.1825,5.34203742115124,78
"26-27","QID1333",26,27,8,"Noun",27,0.00563614,0.897233475,0.175365854,5.37025569420845,77
"26-28","QID1334",26,28,9,"Noun",28,0.047608904,0.826344444,0.263414634,5.37429147390239,74
"26-29","QID1335",26,29,8,"Verb",29,0.00563614,0.203272802,0.363902439,5.48120778498056,71
"26-31","QID1337",26,31,7,"Adverb",31,0.00563614,0.062008479,0.235121951,5.40835521226106,73
"26-32","QID1338",26,32,6,"Verb",32,0.357040533,0.897233475,0.639268293,5.34369967881951,74
"26-34","QID1340",26,34,9,"Verb",34,0.332991866,0.730899031,0.561707317,5.22754973902426,80
"26-36","QID1342",26,36,13,"Noun",36,0.00563614,0.802548177,0.233902439,5.39815737156545,78
"26-38","QID1344",26,38,5,"Verb",38,0.165215639,0.778701713,0.577804878,5.36389734120663,57
"26-39","QID1345",26,39,4,"Verb",39,0.00563614,0.897233475,0.32,5.29796010700206,53
"26-41","QID1347",26,41,5,"Adjective",41,0.047608904,0.085117438,0.74097561,5.2917938598556,51
"26-42","QID1348",26,42,14,"Noun",42,0.00563614,0.965986578,0.26195122,5.36796528085679,75
"26-43","QID1349",26,43,8,"Verb",43,0.284933883,0.018021683,0.395365854,5.31272268203526,66
"26-44","QID1350",26,44,10,"Noun",44,0.00563614,0.85007503,0.33195122,5.20024081696447,72
"26-46","QID1352",26,46,4,"Verb",46,0.141408804,0.49092002,0.392,5.12623680567536,58
"27-2","QID1353",27,2,7,"Adjective",2,0.006130147,0.439361431,0.267179487,5.1621631164972,72
"27-4","QID1355",27,4,4,"Adverb",4,0.006130147,0.23796497,0.672564103,5.25601205418838,66
"27-5","QID1356",27,5,4,"Adverb",5,0.27366012,0.38892858,0.646923077,5.11220811930347,59
"27-6","QID1357",27,6,8,"Adjective",6,0.026663713,0.766786923,0.303589744,5.21237120882461,67
"27-7","QID1358",27,7,2,"Verb",7,0.349336966,0.540263768,0.755384615,5.25656739434092,32
"27-9","QID1360",27,9,8,"Noun",9,0.006130147,0.816813753,0.232894737,5.23862534418293,71
"27-11","QID1362",27,11,8,"Adjective",11,0.006130147,0.040762168,0.177692308,5.31268904597557,80
"27-12","QID1363",27,12,8,"Noun",12,0.098604921,0.963462801,0.313846154,5.29564436909243,76
"27-15","QID1366",27,15,10,"Verb",3,0.006130147,0.040762168,0.124871795,5.35702947514061,79
"27-17","QID1368",27,17,5,"Noun",5,0.006130147,0.841730759,0.126923077,5.30475413457448,71
"27-20","QID1371",27,20,5,"Noun",8,0.475709937,0.841730759,0.575641026,5.10027241824948,60
"27-21","QID1372",27,21,10,"Verb",9,0.006130147,0.064493649,0.308461538,5.38383974037427,81
"27-23","QID1374",27,23,7,"Adjective",11,0.006256468,0.018770168,0.097368421,5.38214225693413,72
"27-24","QID1375",27,24,8,"Adjective",12,0.02731003,0.066110477,0.202368421,5.43484697642499,76
"27-25","QID1376",27,25,4,"Noun",13,0.075976308,0.938448581,0.328421053,5.31633145752855,44
"27-28","QID1379",27,28,4,"Noun",16,0.02731003,0.786502377,0.257631579,5.32535846178076,65
"27-29","QID1380",27,29,5,"Adverb",17,0.02731003,0.091017625,0.399473684,5.30594922927461,59
"27-30","QID1381",27,30,2,"Verb",18,0.25491324,0.837707895,0.807368421,5.30103367325739,39
"27-31","QID1382",27,31,6,"Adverb",19,0.02731003,0.167126439,0.498684211,5.36809295414,70
"27-33","QID1384",27,33,9,"Adjective",21,0.126496489,0.81214088,0.428421053,5.32167949329739,76
"27-35","QID1386",27,35,8,"Noun",23,0.028002917,0.833537922,0.259210526,5.30577636707,79
"27-36","QID1387",27,36,8,"Noun",24,0.152020796,0.760809117,0.358157895,5.14193382010787,75
"27-38","QID1389",27,38,8,"Adverb",26,0.129845259,0.250631584,0.413157895,5.39340996746892,75
"27-39","QID1390",27,39,10,"Adverb",27,0.052557935,0.067842749,0.329210526,5.42239732676337,78
"27-40","QID1391",27,40,5,"Verb",28,0.436179199,0.962609475,0.638684211,5.41043958130668,61
"27-44","QID1395",27,44,7,"Verb",3,0.177646571,0.837704636,0.646578947,5.371331624003,78
